11.4004,28.6719,70.75
-71.6484,-19.7783,67.5
86.3281,-288.922,46.5
-29.6055,-380.203,39.5
-162.973,-332.023,35.875
-74.0078,-158.008,54.875
202.849,-263.953,51
395.756,-215.531,57.25
265.094,-165.551,60.625
-79.5039,-553.836,39.125
-8.83594,-282.023,47.125
130.949,-303.703,45.125
29.2695,-63.1562,63.25
-299.172,-296.344,30.5
-303.318,-227.004,36.125
-107.075,-158.493,53
-150.504,-405.254,33.5
-265.508,-355.512,30.125
-596.006,-178.811,37.75
-425.078,-186.809,36.75
-653.09,-389.65,34.75
-898.98,-520.656,35.125
-1036.33,-241.516,37.75
-1261.34,-486.656,33.25
-1443.47,-212.143,48.25
-1623.3,-448.016,38.625
-1587.77,-294.514,50
-1744.21,-374.812,46
-1667.08,-620.001,33.125
-1764.58,-432.014,42.25
-1577.02,-623.121,30.25
-1771.8,-436.219,41.875
-1934.26,-227.254,35.875
-1376.26,-537.383,30
-1272.18,-615.012,27
-1061.36,-442.695,36.5
289.484,-266.873,54
152.992,-208.836,54.25
-145.777,-288.683,40.375
594.969,-1451.19,29.75
285.57,-1406.93,29.875
-291.168,-1406.84,31.25
149.184,-1426.34,29.25
-160.344,-1520.08,33.75
-356.482,-1116.41,28.375
-194.879,-1017.38,29.25
163.387,-716.203,47
76.0635,-701.226,44
221.496,-1637.09,29.125
143.896,-1629.3,29
353.634,-1575.65,29.25
284.375,-944.203,29.25
-85.3613,-554.56,39
295.719,-112.949,69.625
4.66406,-73.0039,60.75
-58.709,19.1699,72
-477.012,-277.578,35.5
-821.209,-32.0518,38.25
-1201.17,-313.188,37.75
-934.756,-112.004,37.75
-1092.3,-190.148,37.875
-923.556,-18.0352,42.25
-618.508,115.988,58.375
-610.739,-137.896,39
-769.109,-139.957,37.625
-687.373,-0.789062,38.25
-829.879,-15.875,40.125
-812.172,-97.0078,37.5
-744.023,-319.953,36.25
-144.02,-683.605,34.625
47.7266,-730.258,44.25
147.145,-791.933,31
23.4199,-1703.5,29.25
-148.145,-1527.72,34.25
-301.016,-1868.7,26.25
590.781,-1422.41,29.75
861.109,-1771.54,29.25
1085.18,-1883.14,36
932.351,-1979.03,30
802.746,-2005.76,29.25
882.219,-1741.19,29.75
854.665,-1731.12,29.25
193.984,-808.6,31
174.742,-918.004,30.5
-34.3438,-1014.85,28.875
180.945,-950.146,30
390.984,-990.531,29.25
140.805,-958.305,29.5
170.754,-1004.47,29.25
149.328,-794.008,31
444.658,-944.197,28.625
531.574,-1046.08,37.25
491.656,-973.797,27.375
-865.254,-173.383,37.75
-1043.51,-216.516,37.75
-1147.41,-117.25,39.25
-1950.55,-375.252,47.625
-1802.88,-281.156,42.5
-1746.73,-329.772,46.125
-944.406,-363.406,38.75
-256.522,-118.663,45.875
-737.51,89.1914,55.5
-635.742,23.1406,39.875
-219.783,-503.858,34.625
-358.305,-409,30.375
194.264,-1146.23,29.25
301.139,-1539.88,29.25
186.783,-1316.59,29.25
471.869,-1591.56,29.125
323.25,-1539.43,29.25
141.756,-1557.39,29.125
118.455,-1405.83,29.25
666.496,-1718.83,29.25
1029.48,-1747.34,35.5
1045.19,-1744.8,35.5
681.34,-1450.11,30.875
574.551,-1645.74,26.5
611.961,-2066.88,29.25
418.809,-1861.57,26.875
353.246,-1801.01,28.625
673.496,-1422.75,30.875
391.578,-1112.27,29.25
507.938,-1023.31,36.5
162.984,-451.207,41
0.498047,-411.641,39.25
-106.656,-150.336,54.625
142.895,-306.953,44.875
263.305,-212.389,53.75
304.906,-359.43,45.125
10.8096,-372.391,40
-80.2461,-71.3154,58.5
91.1914,-24.1016,68
-4.60156,-100.172,57.375
237.828,-243.836,53.75
16.332,-157.672,55.875
131.344,-439.51,41
12.625,-370.029,40.25
96.9531,-191.07,54.75
1.16406,-292.008,47
-419.539,112.496,65
-581.75,-273.998,35.25
-1949.32,-352.818,46.875
-1510.51,-448.793,35.5
-1627,-576.016,33.25
-1655.58,-542.506,34.375
-1450.27,-483.781,34.375
-1504.62,-226.207,51
-1710.02,-380.512,47.125
-1498.18,-615.033,30.25
-1469.26,-412.498,36.125
-1591.13,-501.691,35.25
-1886.68,-433.344,45.75
-1467.56,-413.536,36
-1555.03,-151.828,55
-918.023,-351.744,38.75
-164.172,-447.844,33.875
283.686,-462.938,43
216.531,-666.719,47
395.422,-748.438,29.25
493.246,-921.016,26.25
377.785,-1585.08,29.25
741.922,-2082.21,29.25
927.031,-2049.55,30.25
821.742,-1912.52,29.125
968.75,-2099.23,30.75
1085.25,-1769.02,35.625
1167.82,-1733.01,35.5
-280.133,-2057.38,29.75
-161.418,-1789.42,29.75
257.484,-1440.59,29
-100.582,-1569.64,32.25
-295.051,-1362.8,31.25
-152.655,-1404.08,30.375
24.9922,-1517.41,29.25
36.127,-1564.33,29.25
20.2109,-1580.15,29.25
148.539,-1809.95,27.875
282.484,-1458.02,29.25
466.125,-1405,29.25
269.688,-1287.58,29.125
520.95,-1340.83,29.25
420.553,-1721.79,29.25
347.746,-1584.21,30
415.956,-1728.42,29.25
176.496,-1342.65,29.125
282.996,-1409.44,29.625
497.807,-1628.1,29.25
210.941,-1782.86,28.875
706.504,-1721.91,29.25
507.703,-1744.98,28.75
293.781,-1802.65,27.375
76.0039,-1528.1,29.25
331.984,-1299.6,31.75
-228.535,-1792.44,29.5
-270.753,-1851.16,27.25
-380.208,-2005.71,29.75
-187.203,-1591.2,34.625
824.898,-1600.7,32
854.484,-1768.02,29.25
789.795,-2158.62,29.375
564.562,-2029.66,29.125
1082.89,-2094.52,35.25
1037.98,-2096.45,31.125
812.496,-1956.02,29.125
973.988,-1893.51,31
1019.09,-2098.11,30.875
1161.42,-1835.6,37.25
1069.26,-1888.5,32.5
966.551,-1982.08,34.5
874.969,-1771.65,29.75
933.596,-1953.88,30.375
855.27,-1657.44,29.375
254.621,-865.883,29.25
-558.406,-692.609,33
-621.766,-150.492,38.5
-1633.12,-272.895,52.5
-1451.85,-339.652,44.25
-1633.07,-40.7422,59.25
-1634.08,-641.996,32.75
-1011.65,-138.938,38.25
-942.258,76.9219,51.625
-460.453,23.2324,45.5
-628.02,-43.8594,41.625
-478.906,-280.352,35.5
-746.906,-26.0586,37.75
-1045.31,-164.922,38
-944.883,-329.629,38.375
-1173.13,-251.193,37.5
-1283.01,295.605,64.75
-1270.58,284.19,64.75
-1649.49,290.984,60.25
-1454.84,112.551,52.125
-1346.64,377.23,65.5
-1454.84,112.551,52.125
-736.508,-21.0078,37.75
211.391,-655.066,47
735.711,-1422.3,30.625
539.07,-2062.02,28
471.332,-1596.01,29
-79.4229,-1465.01,32
-110.359,-1679.88,29.25
-375.812,-2006.64,29.75
-242.719,-1878.38,27.75
-413.852,-1974.48,29.75
-304.92,-1891.52,29.75
7.49609,-1352.02,29.25
146.744,-1426,29.25
-68.873,-496.838,40.25
-129.008,-687.836,34.625
-195.695,-541.514,34.5
92.6094,-657.643,44
-38.7578,-527.09,40.25
78.875,-280.891,46.75
86.1172,-567.256,43.5
393.996,-935.156,29.25
237.242,-600.758,42.375
40.6953,-691.207,44
215.992,-299.203,46.125
-6.64355,-437.688,40
-337.203,-2.20312,47.5
-447.919,-80.0859,40.375
-339.844,-208.52,37.875
288.66,-457.172,43.125
37.1631,-706.174,44
229.414,-818.879,30.25
157.426,-583.652,43.875
300.998,-231.203,53.875
580.438,-382.568,43.5
789.984,-567.332,31.375
1003.58,-726.485,57.375
1199.07,-635.516,62.5
1118.34,-350.055,67
1011.12,-598.174,58.5
860.371,-536.883,57.25
1028.76,-854.219,48.25
900.581,-501.086,57.875
1051.16,-697.836,56.625
1230.98,-337.123,68.875
-907.488,-38.8516,39.75
-634.746,-44.1484,41.25
-489.69,141.939,63.625
-596.656,22.8672,43
-997.742,102.667,52.125
-262.719,-207.563,38.25
-126.303,-334.179,37.125
-641.441,-63.8594,40.125
-457.113,-90.7031,39.5
-540.805,-823.174,28.875
-218.762,-455.672,33.25
-208.336,-575.344,34.5
364.484,-1069.41,29.375
-148.836,-747.168,33.875
-24.3213,-241.326,46.125
134.962,-538.668,43.375
-374.75,-189.734,37
176.66,-1118.34,29.25
429.516,-1123.03,29.25
573.195,-1547.95,29
1146.56,-1859.08,37.25
1200.7,-1685.11,36.875
943.516,-1830.02,31
870.555,-2092.66,30.25
1124.99,-1716,35.5
1301.98,-1650.41,51.125
1295.12,-1582.16,51.625
1208.19,-1451.21,34.75
1333.75,-1770.91,57.5
1170.5,-1830.11,37.25
1278.67,-1792.01,44.125
1139.43,-1843.55,37.25
1148.07,-1704.6,35.5
1375.57,-1687.83,60.625
148.938,-167.006,54.25
1016.26,-854.453,48
54.9688,-307.281,47.125
-194.701,-534.263,34.5
-514.8,-735.164,32.625
-1382.89,-80.2656,52.375
-1429.14,187.137,57.25
-1139.09,239.265,66
-1375.51,247.484,59.625
-1320.01,-501.016,33.125
-1248.71,-106.704,43.625
-1129.61,279.391,65.875
-872.709,-575.203,30.75
162.109,-345.516,43.875
-190.211,-523.5,34.5
-4.16406,-429.56,39.5
-1042.09,-212.586,37.75
-1649.48,-313.016,50.5
-1662.76,-363.254,49.125
-1518.7,-361.556,43.125
-1594.91,-291.898,51
-1125.02,-170.539,38.625
-1036.64,-212.898,37.75
-812.67,56.3203,49.5
-679.127,-199.286,37.25
-369.441,-261.234,34.125
-452.258,-397.154,33.375
-618.672,-571.188,34.875
-647.266,-403.008,34.75
-990.221,-185.789,37.75
-840.709,-386.998,39.375
-861.512,-309.508,39
-946.611,-40.5586,41.375
-793.168,-130.836,38
-859.25,-188.094,37.5
-613.633,-447.57,34.5
-886.938,-628.512,28.25
-960.838,-311.168,38
-878.305,-90.7891,37.75
-930.008,-62.4062,39
-451.192,-85.1875,40
-543.75,-344.272,35
-607.031,-66.8047,41.5
-401.07,59.1797,54.75
-155.008,-97.8359,54.375
-420.086,-247.598,36.25
-437.537,-100.516,39.875
-475.754,137.496,63.875
-700.628,-264.574,36.5
-409.838,-244.17,36.25
-649.508,-285.004,35.5
-820.809,-257.875,36.875
-1266.74,-519.656,31.875
-1644.6,-466.004,38.75
-1604.68,-599.668,32
-1666.92,-494.643,38.125
-1417.26,-487.715,33.375
-1520.54,183.486,57.625
-1437.13,-100.141,51
-1441.8,-408.4,35.75
-1640.94,-30.4414,60.125
-1668.51,110.648,63.5
-1448.98,31.7422,52.5
-1627.92,-238.277,53.875
-1513.84,-160.84,52.875
-1284.72,-85.7188,46
-1499.6,200.797,58.625
-1416.67,309.992,62
-1310.41,236.773,58.75
-1456.41,-67.8594,51.75
-1430.93,-357.043,41.75
-1329.06,-340.885,36.5
-1702.63,31.7226,65.875
-1931.01,-252.422,38.75
-1822.01,-525.168,29.75
-1212.52,-281.312,37.75
-934.756,-112.004,37.75
-975.796,0.254883,47.25
-1047.89,-296.09,37.75
-811.441,-143.016,37.875
-508.379,-257.629,35.5
-651.875,-589.4,34.125
-862.008,251.424,74.75
-819.379,8.99219,42.5
-865.254,-173.383,37.75
-1425.26,-93.0078,52
-1638.21,-291.891,51.625
-1615.51,-68.124,58.75
-1655.06,-15.0391,61.5
-1544.09,-298.523,48
-1275.51,-426.172,34
-1440.68,-450.672,35.25
-1620.01,-588.676,33.25
-1400.76,-300.758,43.75
-1429.58,-440.299,35.75
-1050.32,-452.159,36.5
-1522.7,-270.342,49.875
-1527.17,-310.449,48.125
-1442.44,-2.81641,52.25
-1269.76,278.234,64.75
-1416.66,76.7031,52.25
-1412.86,44.7969,52.25
-909.762,-239.93,39.625
-1046.83,-457.211,36.625
-1548.26,-340.258,46.625
-1492.2,-292.398,48.25
-536.258,-162.266,38.125
-261.578,-146.016,42.75
-172.449,-357.047,33.125
-856.98,-597.781,29
-1447.18,-112.52,50.5
-1621.17,-223.172,54.375
995.656,-298.008,67
192.906,-284.766,47
-16.7578,-150.504,56.625
-214.859,148.562,70.625
-460.453,23.2324,45.5
-558.168,-245.836,36.75
-717.094,-1.33594,37.75
-600.791,-247.388,36.25
-349.5,-182.119,38.125
-681.297,-233.942,36.75
-814.598,-266.797,37
-950.643,-302.891,38.625
-785.508,-47.4688,37.625
-269.203,-25.0156,49.25
-495.004,-191.719,37.25
-211.48,104.109,69.5
167.992,-183.168,54.125
411.906,-157.766,64.5
-65.1445,-231.219,45.125
-362.472,-260.896,33.875
392.664,-213.008,57.375
166.484,-441.527,41
165.242,-451.008,41
252.621,-566.383,43.25
299.688,-226.672,53.75
360.053,-290.859,53.75
606.253,-351.398,43.5
1070.75,-239.838,69.5
1189.07,-300.402,68.875
1287.93,-496.672,69
990.578,-199.744,71.375
1062.08,-479.934,63.875
1212.5,-733.527,58.625
1030.99,-225.168,70
1118.34,-350.055,67
1040.42,-514.008,61.5
805.828,-351.836,52.625
706.717,-456.305,38.5
823.23,-347.145,55.25
760.99,-540.476,33.375
384.758,-300.668,52.625
319.879,-235.434,53.875
402.621,-199.627,59.625
726.992,-245.336,66.25
450.827,-286.512,48.75
785.154,-353.285,49.625
268.562,-253.822,54
121.637,-2.07812,67.625
356.502,-94.4434,67
193.119,-373.129,43.125
295.984,-269.203,54
-147.766,-293.928,39.75
-65.0938,2.88867,71.25
-246.336,133.664,69.5
-287.46,-94.8125,47.125
-942.143,-45.2656,40.875
-1354.46,-75.6758,50.75
-1386.92,232.07,58.75
-1120.02,391.914,69.875
-784.004,-46.209,37.75
-421.844,-193.625,36.375
-1018.01,-225.328,37.75
-1039.66,-163.011,38
-837.113,-168.484,37.5
-888.906,-157.902,37.75
-897.023,69.4961,51.75
-696.713,131.932,56.25
-819.379,8.99219,42.5
-658.32,206.522,73.25
-478.844,-96.0469,38.875
-673.09,-121.172,37.75
-521.742,-68.2656,40.375
-259.414,-133.934,44.125
-1406.79,7.76562,52.5
-1200.63,-274.377,37.75
-1117.51,-295.004,37.5
-913.797,-490.578,36.375
-617.012,-601.441,33.5
-652.215,-451.609,34.75
-612.262,-348.766,34.75
-158.359,-435.953,33.75
486.082,-271.437,47.125
349.18,-327.305,50.625
211.992,-310.512,44.625
32.9209,-52.1094,65.5
437.332,-345.008,47.25
240.297,-377.652,44.25
448.438,-162.498,61.375
229.164,-264.168,52.125
-0.449219,33.1475,71
-593.758,-177.758,37.75
-327.676,-5.76562,47.75
-238.852,-326.91,29.875
-513.672,-152.84,38.375
-541.531,-642.312,33
-518.625,-643.906,33
229.072,-716.793,35.125
23.9648,-342.582,43.125
206.859,-360.719,44
0.396484,-557.805,37.625
-237.367,-331.232,29.875
-83.7969,-84.6699,57.625
-405.207,137.736,65.25
-201.592,-415.512,32.25
111.925,-89.1875,62.25
-142.016,-818.52,31.25
-248.732,-975.016,31
-29.2617,-984.512,29.25
-213.189,-1061.83,29.25
-245.02,-977.226,30.125
-258.294,-848.314,31.125
-245.166,-773.232,32.375
-170.569,-714.969,34.375
-403.252,-827.203,31.5
-132.383,-894.199,29.25
1164.92,-1832.54,37.375
1074.99,-2062.67,34.125
1052.27,-2336.12,30.5
903.988,-2238.15,30.5
814.094,-1951.11,29.125
980.734,-1895.63,31
1071.59,-1886.36,33
722.8,-2079.45,29.25
499.742,-1799.26,28.25
549.152,-1684.02,29
305.191,-1351.53,31.75
19.3672,-1460.01,30.375
-83.6758,-1537.01,33
279.676,-218.961,53.75
331.328,-276.508,53.75
185.578,-312.426,44
135.918,-420.828,41
251.992,-349.629,44.5
416.297,-64.7168,72.125
-966.193,-199.439,37.25
-296.797,-119.016,45.25
-167.008,-62.8359,52.875
-61.7656,-85.2578,57.625
-111.879,-288.377,41.375
-748.004,-113.578,37.625
-150.767,-296.594,39.375
-298.629,-13.3359,48.625
-14.0156,-279.756,46.875
74.7969,-313.012,46.5
449.242,-286.629,48.75
494.312,-181.852,53.125
1159.26,-272.656,69
1100.58,-505.969,63.25
805.908,-288.719,66.25
896.484,-250.016,69.5
789.992,-549.344,32.625
762.391,-572.613,31.5
757.078,-502.984,35.625
789.984,-567.332,31.375
610.707,-393.609,43.375
90.2109,-80.0059,62.625
-107.955,-160.211,52.625
19.498,-88.5117,58.875
-45.6484,-445.086,40.25
-102.609,-279.203,42.5
-38.8281,-102.509,57.375
-359.109,-216.471,37
-269.586,-355.473,30.125
-86.1992,-219.023,44.625
-963.205,-393.816,37.75
-1080.73,175.09,59.625
-887.203,267.781,75
-877.565,-176.6,37.75
-913.954,-420.654,37.5
-896.828,-247.203,39.875
-1065.71,-433.98,36.5
-1312.51,-306.512,37.875
-1386.01,-111.52,51.25
-528.141,-199.084,37.5
-376.008,-252.211,34.75
-376.008,-252.211,34.75
-1632.78,254.422,59.5
-1413.22,137.352,53.75
-1360.01,-37.8359,51.375
-1011.4,-299.137,37.75
-1163.12,-428.387,35.125
-908.781,-195.044,37.75
-987.174,-324.836,37.75
-1161.01,-153.734,39.25
-990.221,-185.789,37.75
-1259.32,-100.052,44.25
-1416.71,-88.5352,52.375
-1201.6,-139.91,40.375
-913.234,-235.188,39.625
-1075.73,-414.211,36.5
-1301.34,-45.5039,47.625
-1426.2,227.953,59.625
-1443.85,-41.1133,52.5
-1627.94,294.742,59.375
-1413.22,137.352,53.75
-1246.02,-66.9336,43.875
-1624.66,176.484,60.375
-1354.46,-75.6758,50.75
-1292.01,-43.8047,47
-1498.67,-378.858,40.5
-1603.89,-661.305,31.5
-1327.01,-438.683,33.625
-1259.32,-100.052,44.25
-1449.1,149.297,53.625
-619.438,-166.359,37.625
-514.008,-121.758,38.75
-824.714,-24.5996,39
-559.062,68.6055,53.25
-733.133,-134.512,37.25
-502.008,-137.422,38.75
-422.324,-16.8359,46.25
-443.02,-190.52,36.875
-251.801,-318.587,30
-749.004,-238.812,37.125
-465.508,-93.0039,39.125
-449.668,-849.668,30.5
-856.487,-603.41,29
-498.422,-287.637,35.375
-610.739,-137.896,39
-904.008,-167.336,37.25
-1051.42,-295.676,37.75
-990.221,-185.789,37.75
-422.324,-16.8359,46.25
867.415,-210.709,70.5
1036.75,-515.086,61.375
1049.33,-628.172,56.75
1073.19,-598.896,56.75
759.734,-748.219,27.125
953.914,-617.258,57.25
1119.64,-631.537,56.625
1196.25,-329.008,69
942.986,-567.846,58.25
859.133,-538.43,57.25
682.289,-1001.91,34.625
995.672,-982.43,41.75
1049.33,-628.172,56.75
1086.49,-855.008,50.625
1265.16,-721.168,64.125
1082.04,-488.314,63.5
1151.5,-562.016,63.5
995.996,-533.008,60
1007.58,-724.84,57.375
1054.98,-767.254,57.75
-130.508,-783.004,32.5
-252.33,-725.605,33.25
-269.711,-638.75,33.25
-218.165,-472.52,34
-221.577,-511.047,34.5
-221.297,-656.234,33.25
-70.4531,-619.707,36.25
328.895,-792.378,29.25
157.648,-788.691,31.125
18.4961,-951.766,29.25
-136.805,-688.309,34.75
108.756,-102.625,59.625
226.066,-270.652,51.25
419.859,-64.4893,72.5
1047.87,-431.676,65.875
1072.81,-577.73,56.75
1089.39,-736.309,56.625
965.164,-468.168,61.875
166.016,-117.18,61.875
219.992,-280.008,49.5
363.172,-93.9453,66.875
389.766,-381.096,46.75
171.404,-158.601,55.375
161.758,-215.555,54.125
297.891,-571.281,43.25
164.766,-631.576,47
46.3633,-676.653,44
132.602,-426.613,41
163.387,-716.203,47
239.449,-1139.38,29.25
193.781,-1083.92,29.25
276.891,-937.51,29
443.186,-689.173,28.5
374.148,-1336.74,32.125
-44.5625,-1031.58,28.375
406.734,-1025.75,29.25
229.415,-902.906,30.5
73.9961,-703.508,44
-73.3418,-634.443,36.25
72.3135,-1004.35,29.25
226.961,-969.395,29.25
-2.3125,-919.311,29.375
-231.388,-855.895,30.375
411.422,-898.652,29.25
263.812,-1032.21,29
502.426,-1024.43,36.125
1.58203,-738.781,44.125
441.789,-334.609,47.625
151.985,-581.938,43.875
-248.938,-1011.65,28.875
-192.473,-948.586,29.25
-191.648,-946.721,29.25
-250.757,-931.914,31
-39.0625,-1021.89,28.75
-158.305,-443.504,33.75
-369.375,-373.134,31.125
-478.629,-279.133,35.5
-386.336,-20.5117,46.75
-556.726,-215.565,37.5
-767.52,-349.094,35.875
-1184.95,-431.978,34
-1348.94,-237.531,42.625
-616.975,-120.047,39.5
168.141,-435.75,41
-149.133,-296.906,39.625
-300.812,-874.613,31.625
-373.652,-328.407,32.125
-543.498,-31.3125,43.375
-223.422,-382.023,30.625
-1594.02,-253.881,53.625
-1596.74,-281.43,52.25
-1332.02,-266.719,42
-1173.02,-429.022,34.625
-1259.61,-445.016,33.5
-1014.76,-367.266,37.75
-1227.16,-326.092,37.375
-1392.91,-417.916,36.5
-1464.23,-324.656,44.625
-1620.94,-401.226,41.25
-1468.31,-214.342,49.125
-1387.63,-43.8828,52.5
-1087.37,342.293,67
-1454.76,101.496,52.25
-1234.65,-422.793,33.625
-927.672,-406.336,37.5
-1627.92,-238.277,53.875
-1252.5,-599.504,27
-1098.67,249.984,63.625
-1259.51,267.387,64.125
-1406.01,152.996,55.625
-1422.01,300.793,61.5
-1417.51,-534.512,31.375
-1393.23,-177.578,47.25
-1343.72,-606.414,28.375
-998.266,-136.156,38.625
-765.395,90.8799,55.25
-813.922,54.9102,49.125
-613.641,141.836,58.875
-883.709,-141.945,37.75
-950.395,20.3633,47.75
-838.516,-2.75781,42.125
-622.922,-268.609,38.625
-410.816,-19.4023,46.625
-3.37695,-316.113,44.875
-68.1719,-10.3359,69.375
196.836,-36.5234,68.5
406.547,-176.836,62.75
389.656,-233.52,55.125
186.156,-308.836,44.125
